x,y,z,regime
6.192129633529532,13.034617631310187,3.807767269916075,RIGHT_ATTRACTOR
6.295540626337081,13.240987684162675,3.9153685062387042,RIGHT_ATTRACTOR
6.400502591099322,13.449777127037397,4.026562011822482,RIGHT_ATTRACTOR
6.507028334440675,13.660968750916002,4.141453103178052,RIGHT_ATTRACTOR
6.6151301939161,13.87454225119143,4.260149369203163,RIGHT_ATTRACTOR
6.724819989901611,14.090474047649403,4.382760614491763,RIGHT_ATTRACTOR
6.836108994459141,14.308737134616775,4.5093989031857875,RIGHT_ATTRACTOR
6.949007885651314,14.52930090097784,4.640178526140323,RIGHT_ATTRACTOR
7.0635266982728755,14.752130943973157,4.775215947907797,RIGHT_ATTRACTOR
7.179674769651503,14.977188873978056,4.914629726362217,RIGHT_ATTRACTOR
7.2974607004745105,15.204432133932837,5.0585405425747645,RIGHT_ATTRACTOR
7.416892299912304,15.433813796450893,5.207071129964074,RIGHT_ATTRACTOR
7.537976526213935,15.665282359090956,5.360346170279194,RIGHT_ATTRACTOR
7.660719427101249,15.89878153428768,5.518492197464998,RIGHT_ATTRACTOR
7.7851260897688634,16.134250034150448,5.681637591838432,RIGHT_ATTRACTOR
7.911200576803117,16.37162134924652,5.8499124659614745,RIGHT_ATTRACTOR
8.038945856255763,16.610823535068402,6.023448490690527,RIGHT_ATTRACTOR
8.168363736699886,16.851778980232947,6.202378792686398,RIGHT_ATTRACTOR
8.299454803909683,17.094404162473243,6.386837885719883,RIGHT_ATTRACTOR
8.432218347787048,17.3386094137148,6.576961507148415,RIGHT_ATTRACTOR
8.566652283818385,17.58429870737466,6.772886379645192,RIGHT_ATTRACTOR
8.702753078627186,17.83136940500668,6.974750066587516,RIGHT_ATTRACTOR
8.840515672832531,18.079712000425605,7.182690810271588,RIGHT_ATTRACTOR
8.979933399835575,18.329209893542995,7.396847296950751,RIGHT_ATTRACTOR
9.120997902610481,18.579739145809867,7.61735843244967,RIGHT_ATTRACTOR
9.263699046920541,18.831168214635277,7.844363118309191,RIGHT_ATTRACTOR
9.408024833084786,19.083357731265462,8.077999960384522,RIGHT_ATTRACTOR
9.553961304626684,19.33616029014845,8.318406938877667,RIGHT_ATTRACTOR
