n,drift,score,closure_error,radial_variance,angular_irregularity
10,2.4705882352941178,0.19971533014753803,1.18219834356177,0.307021239786811,8.34812839942703e-14
10,2.823529411764706,0.3993122990191941,0.3479245579162042,0.307021239786811,5.6636895705440754e-14
10,3.1764705882352944,0.20847254838869372,1.1120875891259179,0.307021239786811,7.49801796897233e-14
10,3.5294117647058827,0.15637142257994247,1.6448328444497258,0.307021239786811,7.975282514680457e-14
10,3.882352941176471,0.1807329306724242,1.3574980385350448,0.307021239786811,8.3963901855543e-14
10,4.235294117647059,0.3466209393113423,0.47482135757525634,0.307021239786811,5.1232644591110664e-14
10,4.588235294117648,0.24040050101142224,0.8997310827274637,0.307021239786811,7.656123171321561e-14
10,4.9411764705882355,0.1605151242470879,1.589803558319964,0.307021239786811,7.956722587987898e-14
10,5.294117647058824,0.16807062556139896,1.4964492737717638,0.307021239786811,8.363292269551333e-14
10,5.647058823529412,0.2840025994227393,0.686854224222533,0.307021239786811,4.5215073838184186e-14
10,6.0,0.2869436401032192,0.6748243563179926,0.307021239786811,7.741029472471452e-14
11,0.0,0.15676002752721738,1.639548460652182,0.307021239786811,7.190865087911015e-14
11,0.35294117647058826,0.17848700129744252,1.3807056773362183,0.307021239786811,3.753056868674411e-14
11,0.7058823529411765,0.33650040502474093,0.5037442551553838,0.307021239786811,7.403901419193585e-14
11,1.0588235294117647,0.24630115860604868,0.8665127878452108,0.307021239786811,3.61314967840248e-14
11,1.411764705882353,0.16145794196591506,1.57767718010775,0.307021239786811,7.661909806900462e-14
11,1.7647058823529413,0.16661783910496877,1.5137421492213186,0.307021239786811,5.724920669556286e-14
11,2.1176470588235294,0.27608403159559247,0.7205179191961674,0.307021239786811,7.61960585395781e-14
11,2.4705882352941178,0.2954238478778937,0.641478407096385,0.307021239786811,4.4790238436334295e-14
11,2.823529411764706,0.17021459445762377,1.4714683430570568,0.307021239786811,7.985706407803563e-14
11,3.1764705882352944,0.15937390798277323,1.604673645559608,0.307021239786811,6.833775488302855e-14
11,3.5294117647058827,0.23290202944151175,0.9443730015273235,0.307021239786811,7.680082117712268e-14
11,3.882352941176471,0.3602918700459969,0.43833188626907366,0.307021239786811,5.0014992019703893e-14
11,4.235294117647059,0.18400868833874737,1.324664711623257,0.307021239786811,8.208428878264226e-14
11,4.588235294117648,0.15596841462182243,1.650340900139636,0.307021239786811,7.489881119712261e-14
11,4.9411764705882355,0.20335094298462958,1.1523583462114215,0.307021239786811,7.591149082281447e-14
11,5.294117647058824,0.4010059646629377,0.3443988778206729,0.307021239786811,5.480223457899317e-14
11,5.647058823529412,0.20454422532742095,1.1427954697378735,0.307021239786811,8.343287726152002e-14
11,6.0,0.15605208548281665,1.649195000062542,0.307021239786811,7.955027769117076e-14
12,0.0,0.3238471343928244,0.5424482588482008,0.307021239786811,5.949798228611511e-14
12,0.35294117647058826,0.1758220530921833,1.40901226885115,0.307021239786811,7.458598770523758e-14
12,0.7058823529411765,0.15736840870221888,1.6313278963982931,0.307021239786811,6.066950795040969e-14
12,1.0588235294117647,0.21797232006408723,1.0424022062641434,0.307021239786811,7.301111552810143e-14
12,1.411764705882353,0.3874840075682567,0.37340660375811835,0.307021239786811,6.162587301485182e-14
12,1.7647058823529413,0.19243422320018022,1.2453496648833478,0.307021239786811,7.134061070257543e-14
12,2.1176470588235294,0.1555811420339298,1.6556607808022226,0.307021239786811,6.244516161203767e-14
12,2.4705882352941178,0.19315670579510294,1.2388705745770134,0.307021239786811,6.951297428892555e-14
12,2.823529411764706,0.38917205023280943,0.3696752473014361,0.307021239786811,6.438605125346207e-14
12,3.1764705882352944,0.2169135227574958,1.049866755703945,0.307021239786811,6.881148847302614e-14
12,3.5294117647058827,0.15724416896383978,1.633001479070217,0.307021239786811,6.531658657102791e-14
12,3.882352941176471,0.17630729068364354,1.403794443182179,0.307021239786811,7.280165761816669e-14
12,4.235294117647059,0.3261976181458746,0.5350314829827669,0.307021239786811,7.324385151782676e-14
12,4.588235294117648,0.25275484683318444,0.8319570015708498,0.307021239786811,6.741279285651725e-14
12,4.9411764705882355,0.16252563704069678,1.5641145257107012,0.307021239786811,6.883664269711253e-14
12,5.294117647058824,0.16522475801165198,1.5306099522576777,0.307021239786811,7.612386579478492e-14
12,5.647058823529412,0.2683353290641626,0.7553828325485132,0.307021239786811,7.855297643169804e-14
12,6.0,0.3046077041258605,0.6074597325250518,0.307021239786811,6.517308084751131e-14
