x,y,z
-5.949720465398128,-5.980183109923756,23.946547629748853
-5.9501142133978435,-5.998395649367426,23.918363051284786
-5.9506860156118035,-6.016759021632709,23.890365098046363
-5.951435598665558,-6.035272721749083,23.86255525627888
-5.952362686909834,-6.053936249714805,23.834935013753658
-5.953467002492292,-6.072749110224682,23.807505859917498
-5.954748265414045,-6.091710812765986,23.7802692860365
-5.95620619357307,-6.110820872016291,23.753226785333922
-5.957840502881793,-6.130078805815192,23.726379853145822
-5.959650907301902,-6.149484135614603,23.699729987052805
-5.961637118896866,-6.169036386268723,23.67327868701414
-5.963798847883359,-6.188735085749582,23.647027455499753
-5.9661358026793385,-6.208579764859158,23.620977797619265
-5.968647689948805,-6.228569956938231,23.59513122124786
-5.971334214643183,-6.248705197571562,23.56948923714957
-5.974195080039399,-6.268985024289881,23.544053359097205
-5.97722998777459,-6.2894089762682945,23.51882510398967
-5.980438637878647,-6.309976594064647,23.493805991961715
-5.983820728840361,-6.3306874207083474,23.468997546349613
-5.987375957588542,-6.351540999791015,23.44440129396596
-5.991104019506821,-6.372536874911252,23.4200187652301
-5.995004608466749,-6.393674589909043,23.395851494212877
-5.999077416842814,-6.414953688557597,23.37190101873484
-5.990728057341085,-5.0187013598484835,25.502864843241767
-5.981105972231113,-5.028738801288564,25.464978657229835
-5.971680462955156,-5.038968233056023,25.42720606876021
-5.962451478393496,-5.04938856982793,25.389548713366892
-5.9534189571781955,-5.059998742948851,25.352008216192758
-5.944582827951061,-5.070797700366052,25.31458619231019
-5.935943009616971,-5.081784406558753,25.277284247035727
-5.927499411672706,-5.092957842433384,25.24010397638467
-5.919251935219324,-5.104317004972159,25.203046968768607
-5.911200472092787,-5.115860907533429,25.166114803281896
-5.903344905291583,-5.127588579690815,25.129309050344347
-5.895685109393461,-5.139499067069314,25.092631272327115
-5.888220950794177,-5.1515914312371285,25.056083023858722
-5.880952287942102,-5.1638647495923,25.019665852127044
-5.873878971568416,-5.176318115244657,24.98338129717626
-5.867000844912984,-5.188950636893008,24.947230892199563
-5.860317743945759,-5.201761438697861,24.911216163827145
